f1_small,f1_large,gap,cost,cached,doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
0.4000000000000001,0.6666666666666665,0.26666666666666644,0.0198,False,4e1c4012-34b3-a73b-c40c-85f1bd0c4b32,deepform,train,613,1,90.61,0.042,14.6,0,4869.6,0.2497,-1.0,310.6,False,0.13539967373572595,0.18683328253581225,0.2603507113773329,0.7377049180327869,27.714675147660152,0.0,0.0,0.0,0.09951060358890701,1.2947058823529412
0.8000000000000002,0.6666666666666665,-0.13333333333333364,0.018724,False,75764d42-e5c5-7fac-bdcf-6f1973496ae8,deepform,train,479,1,88.38,0.082,17.6,0,3849.8,0.2264,-1.0,310.6,False,0.09812108559498957,0.19236947791164657,0.18051960189080146,0.7846153846153846,29.532030895047704,0.0,0.0,0.0,0.13569937369519833,1.2947058823529412
0.8000000000000002,0.6666666666666665,-0.13333333333333364,0.016726,False,9a839161-54ba-3ae4-ec4a-824356c6adde,deepform,train,367,1,90.62,0.046,14.8,0,3289.0,0.2196,-1.0,240.0,False,0.12806539509536785,0.1932596103212217,0.25673019155558774,0.8148148148148148,31.746031746031743,0.0,0.0,0.0,0.14713896457765668,0.7731818181818182
0.6,0.888888888888889,0.288888888888889,0.018529,False,21ee316b-872b-d5a3-c2c9-5d7279cc3693,deepform,train,497,1,87.73,0.085,20.2,0,4616.1,0.2536,1.0,310.6,False,0.10865191146881288,0.19490196078431374,0.17838993369928804,0.7288135593220338,26.805997273966376,0.0,0.0,0.0,0.11871227364185111,1.2947058823529412
0.4000000000000001,0.4000000000000001,0.0,0.016991,False,cc014f21-afe4-a3b7-dd96-b458746fd767,deepform,train,283,1,88.31,0.066,18.1,0,3291.7,0.1876,-1.0,310.4,False,0.0353356890459364,0.1662749706227967,0.663601420288972,0.6666666666666666,19.09090909090909,0.0,0.0,0.0,0.14840989399293286,1.2941176470588236
0.8000000000000002,0.8000000000000002,0.0,0.016217,False,3a310dc3-6de7-d014-19b9-680de3338d52,deepform,train,300,1,91.08,0.043,14.3,0,3397.5,0.2143,1.0,233.3,False,0.13,0.21231422505307856,0.2486064070211461,0.6,24.198427102238355,0.0,0.0,0.0,0.13333333333333333,0.7073170731707317
0.8000000000000002,0.8000000000000002,0.0,0.016894,False,030a8ffe-9abb-57ad-2e82-58312730c0f6,deepform,train,419,1,91.78,0.034,11.3,0,3111.9,0.2046,-1.0,310.6,False,0.14558472553699284,0.18336980306345735,0.2495686663199176,0.717391304347826,20.899591094956836,0.0,0.0,0.0,0.10978520286396182,1.2947058823529412
0.8000000000000002,0.888888888888889,0.0888888888888888,0.018579,False,3441442c-15ec-c8f9-264f-3c3724a26af2,deepform,train,473,1,87.03,0.09,21.6,0,333.7,0.1867,1.0,802.5,False,0.09936575052854123,0.19011254019292603,0.16768072415216656,0.8095238095238095,11.077896957974326,0.0,0.0,0.0,0.1331923890063425,1.2939704209328782
0.8000000000000002,0.8000000000000002,0.0,0.016517,False,6ee594e5-6299-69df-58ca-8a643af2d1b4,deepform,train,365,1,90.91,0.04,14.8,0,3384.8,0.2026,-1.0,233.3,False,0.0684931506849315,0.21921921921921922,0.1283010939162996,0.6153846153846154,23.593466424682394,0.0,0.0,0.0,0.10684931506849316,0.7067122702009405
0.8000000000000002,0.8000000000000002,0.0,0.016545,False,1f279e59-7876-b9e2-5a37-73c702d12541,deepform,train,351,1,90.47,0.047,15.4,0,3157.2,0.2166,-1.0,310.6,False,0.10256410256410256,0.1871002132196162,0.20985040814550285,0.75,21.808268968650612,0.0,0.0,0.0,0.13675213675213677,1.2947058823529412
