f1_small,f1_large,gap,cost,cached,doc_id,dataset,split,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
0.7,0.4210526315789474,-0.27894736842105256,0.014240000000000001,False,nf2859,poie,train,44,1,61.23,0.409,33.3,0,7433.3,0.2784,1.0,50.8,False,0.0,0.13293051359516617,1.00311007233077,0.05555555555555555,50.0,0.0,0.0,0.0,0.4090909090909091,1.267605633802817
0.8571428571428572,0.9,0.042857142857142816,0.014967,False,nf0751,poie,train,38,1,63.04,0.442,25.5,0,7930.1,0.2253,-1.0,34.1,False,0.0,0.1417910447761194,0.18184743199060974,0.0625,66.11570247933885,0.0,0.0,0.0,0.42105263157894735,1.2346938775510203
0.19999999999999998,0.19999999999999998,0.0,0.014190999999999999,False,nf1033,poie,train,54,1,57.81,0.481,32.3,0,9574.3,0.2604,1.0,49.5,False,0.0,0.15835777126099707,0.3227040705613523,0.3333333333333333,59.82905982905983,0.0,0.0,0.0,0.3888888888888889,1.4326530612244899
1.0,1.0,0.0,0.014029,False,nf0706,poie,train,37,1,88.3,0.053,14.7,0,8378.0,0.3145,-1.0,73.7,False,0.0,0.137546468401487,0.26645918567949545,0.0625,30.65134099616858,0.0,0.0,0.0,0.43243243243243246,1.4829545454545454
1.0,1.0,0.0,0.013717,False,nf2553,poie,train,36,1,91.2,0.036,16.9,0,1270.6,0.2943,1.0,165.5,False,0.0,0.13740458015267176,0.26075481597220906,0.06666666666666667,12.78772378516624,0.0,0.0,0.0,0.4166666666666667,1.2861842105263157
0.8888888888888888,1.0,0.11111111111111116,0.013973000000000001,False,nf3596,poie,train,52,1,56.98,0.526,31.9,0,1487.0,0.226,1.0,109.2,False,0.0,0.17333333333333334,0.28826576133069254,0.875,10.335917312661499,0.0,0.0,0.0,0.15384615384615385,0.4363021420518602
1.0,1.0,0.0,0.013659999999999999,False,nf3561,poie,train,22,1,80.74,0.111,23.8,0,1101.0,0.2389,3.0,95.2,False,0.0,0.12429378531073447,0.3850793370106531,0.0,17.777777777777775,0.0,0.0,0.0,0.5454545454545454,1.113861386138614
1.0,1.0,0.0,0.013692,False,nf0279,poie,train,35,1,76.53,0.233,23.5,0,651.1,0.1904,-1.0,73.2,False,0.0,0.12962962962962962,0.1591103252920552,0.06666666666666667,28.90173410404624,0.0,0.0,0.0,0.42857142857142855,1.5175438596491229
0.7777777777777778,0.7777777777777778,0.0,0.013911,False,nf2575,poie,train,42,1,80.66,0.19,25.8,0,5389.7,0.2732,-9.0,133.2,False,0.0,0.13249211356466878,0.43878096607134554,0.0,21.186440677966104,0.0,0.0,0.0,0.47619047619047616,1.710144927536232
1.0,1.0,0.0,0.014015,False,nf1131,poie,train,35,1,71.41,0.256,29.9,0,8701.3,0.2016,-1.0,49.2,False,0.0,0.13618677042801558,0.20304751761990997,0.06666666666666667,42.97994269340975,0.0,0.0,0.0,0.42857142857142855,1.8563829787234043
1.0,1.0,0.0,0.013469,False,nf1174,poie,train,22,1,57.22,0.478,30.3,0,2634.6,0.1759,-2.0,33.3,False,0.0,0.12087912087912087,0.22037245368495664,0.0,46.610169491525426,0.0,0.0,0.0,0.5,1.2688172043010753
1.0,1.0,0.0,0.013963,False,nf3533,poie,train,37,1,90.35,0.036,14.0,0,4696.6,0.1798,-1.0,80.9,False,0.0,0.13805970149253732,0.2668362930244619,0.0625,27.92321116928447,0.0,0.0,0.0,0.43243243243243246,1.5039370078740157
1.0,1.0,0.0,0.013829,False,nf0060,poie,train,38,1,51.59,0.543,25.0,0,5619.1,0.1909,-1.0,46.1,False,0.0,0.13818181818181818,0.1335585757951849,0.0625,48.92966360856269,0.0,0.0,0.0,0.42105263157894735,2.0061349693251533
1.0,1.0,0.0,0.014405999999999999,False,nf0950,poie,train,39,1,56.24,0.51,25.4,0,9846.8,0.2651,2.0,45.0,False,0.0,0.1392857142857143,0.24672682935845444,0.058823529411764705,53.291536050156736,0.0,0.0,0.0,0.4358974358974359,1.7058823529411764
1.0,1.0,0.0,0.013081,False,nf1683,poie,train,20,1,66.07,0.333,28.9,0,6393.3,0.2439,-1.0,37.4,False,0.0,0.13986013986013984,0.08286024049639876,0.0,37.73584905660377,0.0,0.0,0.0,0.5,1.2325581395348837
1.0,1.0,0.0,0.014036,False,nf0039,poie,train,38,1,68.72,0.333,25.9,0,8898.9,0.3142,1.0,19.9,False,0.0,0.1198738170347003,0.11730344224670135,1.0,42.55319148936171,0.0,0.0,0.0,0.15789473684210525,0.28256513026052105
1.0,1.0,0.0,0.013649,False,nf2473,poie,train,35,1,93.87,0.0,4.9,0,1403.6,0.2718,1.0,132.2,False,0.0,0.13409961685823754,0.16032883921225885,0.06666666666666667,16.008537886872997,0.0,0.0,0.0,0.42857142857142855,1.4175491679273828
1.0,1.0,0.0,0.013415,False,nf0728,poie,train,24,1,87.07,0.037,17.2,0,5854.7,0.2836,-1.0,54.8,False,0.0,0.13333333333333333,0.2579584626732223,0.09090909090909091,28.350515463917525,0.0,0.0,0.0,0.4583333333333333,1.127906976744186
1.0,1.0,0.0,0.013964,False,nf0448,poie,train,50,1,37.14,0.838,21.8,0,2113.6,0.1161,-1.0,20.5,False,0.0,0.16835016835016833,0.23097664631403195,0.6666666666666666,62.06896551724138,0.0,0.0,0.0,0.18,0.4461538461538462
1.0,1.0,0.0,0.013748,False,nf3272,poie,train,37,1,75.91,0.227,27.8,0,1396.9,0.2262,-4.0,314.1,False,0.0,0.13503649635036497,0.39533776485601474,0.06666666666666667,6.738544474393531,0.0,0.0,0.0,0.40540540540540543,1.4949630624580255
1.0,1.0,0.0,0.013693,False,nf2822,poie,train,38,1,77.6,0.257,24.8,0,2053.3,0.242,-2.0,37.1,False,0.0,0.1844660194174757,0.17427748791171555,0.75,30.41825095057034,0.0,0.0,0.0,0.21052631578947367,0.2945128779395297
1.0,1.0,0.0,0.014417000000000001,False,nf1950,poie,train,52,1,76.75,0.194,27.9,0,4367.7,0.2591,-1.0,87.5,False,0.0,0.10699588477366255,0.27457337843388385,0.043478260869565216,37.096774193548384,0.0,0.0,0.0,0.4423076923076923,1.8618618618618619
1.0,1.0,0.0,0.013781,False,nf3534,poie,train,40,1,74.93,0.229,29.4,0,2702.4,0.2041,-1.0,38.5,False,0.0,0.14652014652014653,0.13553733383289707,0.875,29.304029304029303,0.0,0.0,0.0,0.2,0.363031914893617
1.0,1.0,0.0,0.013857000000000001,False,nf1228,poie,train,37,1,59.55,0.476,28.6,0,10050.3,0.2462,1.0,43.5,False,0.0,0.13962264150943396,0.2510158918772519,0.06666666666666667,48.701298701298704,0.0,0.0,0.0,0.40540540540540543,1.6296296296296295
1.0,1.0,0.0,0.013703,False,nf2713,poie,train,38,1,80.86,0.2,24.1,0,1325.7,0.2529,-1.0,347.8,False,0.0,0.14285714285714285,0.13691569548040444,0.0625,6.490872210953348,0.0,0.0,0.0,0.42105263157894735,1.6302910052910053
1.0,1.0,0.0,0.013843,False,nf1544,poie,train,37,1,42.0,0.8,29.9,0,11087.1,0.286,1.0,28.1,False,0.0,0.14122137404580154,0.24489395116762772,0.0625,80.40201005025125,0.0,0.0,0.0,0.43243243243243246,1.809090909090909
1.0,1.0,0.0,0.013732,False,nf2292,poie,train,30,1,67.75,0.295,22.8,0,9532.1,0.2247,-1.0,33.7,False,0.0,0.12,0.14414285456714768,0.07692307692307693,54.39330543933055,0.0,0.0,0.0,0.43333333333333335,1.2849462365591398
1.0,1.0,0.0,0.013586,False,nf2511,poie,train,20,1,84.58,0.121,21.3,0,1638.3,0.119,-1.0,50.0,False,0.0,0.13071895424836602,0.32563978157085377,0.0,28.24858757062147,0.0,0.0,0.0,0.5,1.102803738317757
1.0,1.0,0.0,0.01378,False,nf1351,poie,train,23,1,48.39,0.609,23.1,0,10353.4,0.245,2.0,22.4,False,0.0,0.12365591397849461,0.3553842602682856,0.0,75.47169811320755,0.0,0.0,0.0,0.5217391304347826,1.1777777777777778
1.0,1.0,0.0,0.013974,False,nf2890,poie,train,41,1,77.03,0.224,26.3,0,4810.4,0.2166,-1.0,74.5,False,0.0,0.13015873015873017,0.22131948991664818,0.05555555555555555,34.090909090909086,0.0,0.0,0.0,0.43902439024390244,1.4707520891364902
1.0,1.0,0.0,0.01477,False,nf1798,poie,train,55,1,50.78,0.575,29.5,0,8254.6,0.2827,2.0,65.2,False,0.0,0.10999999999999999,0.28725083241190114,0.043478260869565216,49.78354978354978,0.0,0.0,0.0,0.41818181818181815,1.9330543933054394
1.0,1.0,0.0,0.013798999999999999,False,nf0262,poie,train,36,1,79.35,0.157,30.3,0,1166.8,0.2031,2.0,101.3,False,0.0,0.1299638989169675,0.27620049197566465,0.0625,22.284122562674096,0.0,0.0,0.0,0.4444444444444444,1.1469648562300319
